date,side,variant,regime,structure,ss,ls,sm,lm,entry,pnl,spot,settle,exp
2025-02-07,call,50d_always_bull,BULL,BPC,6035.0,6025.0,47.0,42.8,4.0,399.03,6025.99,6114.63,2025-02-14
2025-02-07,call,50d_regime_follow,BULL,BPC,6035.0,6025.0,47.0,42.8,4.0,399.03,6025.99,6114.63,2025-02-14
2025-02-07,call,50d_skip_bear,BULL,BPC,6035.0,6025.0,47.0,42.8,4.0,399.03,6025.99,6114.63,2025-02-14
2025-02-07,call,em75_always_bull,BULL,BCD,6105.0,6095.0,12.95,16.15,3.4,659.03,6025.99,6114.63,2025-02-14
2025-02-07,call,em75_always_short,BULL,BCC,6095.0,6105.0,16.15,12.95,3.0,-700.97,6025.99,6114.63,2025-02-14
2025-02-07,call,em75_regime_follow,BULL,BCD,6105.0,6095.0,12.95,16.15,3.4,659.03,6025.99,6114.63,2025-02-14
2025-02-07,call,em75_skip_bear,BULL,BCD,6105.0,6095.0,12.95,16.15,3.4,659.03,6025.99,6114.63,2025-02-14
2025-02-10,put,put_regime,BULL,BPC,6010.0,6000.0,19.85,17.6,2.05,204.03,6066.44,6129.58,2025-02-18
2025-02-11,call,50d_regime_follow,BEAR,BPD,6065.0,6075.0,33.65,37.8,4.35,-435.97,6068.5,6129.58,2025-02-18
2025-02-11,call,em75_always_short,BEAR,BCC,6125.0,6135.0,11.9,9.05,2.65,-193.98,6068.5,6129.58,2025-02-18
2025-02-11,call,em75_regime_follow,BEAR,BCC,6125.0,6135.0,11.9,9.05,2.65,-193.98,6068.5,6129.58,2025-02-18
2025-02-11,put,put_regime,BEAR,BPD,6000.0,6010.0,18.3,20.45,2.35,-235.97,6068.5,6144.15,2025-02-19
2025-02-12,call,em75_always_short,BULL,BCC,6105.0,6115.0,14.6,11.3,3.1,-690.97,6051.97,6144.15,2025-02-19
2025-02-13,put,put_regime,BULL,BPC,6060.0,6050.0,18.95,16.95,1.8,-820.97,6115.07,6013.13,2025-02-21
2025-02-17,put,put_regime,BULL,BPC,6075.0,6065.0,18.5,16.5,1.8,-820.97,6130.0,5955.25,2025-02-25
2025-02-19,call,em75_always_short,BULL,BCC,6190.0,6200.0,8.65,6.25,2.2,219.03,6144.15,5956.06,2025-02-26
2025-02-20,call,em75_always_short,BULL,BCC,6170.0,6180.0,12.95,9.95,2.8,279.03,6117.52,5861.57,2025-02-27
2025-02-21,call,50d_always_bull,BEAR,BPC,6020.0,6010.0,49.75,45.75,3.8,-620.97,6013.13,5954.5,2025-02-28
2025-02-21,call,50d_regime_follow,BEAR,BPD,6010.0,6020.0,45.75,49.75,4.2,579.03,6013.13,5954.5,2025-02-28
2025-02-21,call,em75_always_bull,BEAR,BCD,6100.0,6090.0,13.5,16.65,3.35,-335.97,6013.13,5954.5,2025-02-28
2025-02-21,call,em75_always_short,BEAR,BCC,6090.0,6100.0,16.65,13.5,2.95,294.03,6013.13,5954.5,2025-02-28
2025-02-21,call,em75_regime_follow,BEAR,BCC,6090.0,6100.0,16.65,13.5,2.95,294.03,6013.13,5954.5,2025-02-28
2025-02-21,put,put_regime,BEAR,BPD,5920.0,5930.0,24.45,26.55,2.3,769.03,6013.13,5849.72,2025-03-03
2025-02-24,call,50d_always_bull,BEAR,BPC,5990.0,5980.0,48.8,44.75,3.85,-615.97,5983.25,5849.72,2025-03-03
2025-02-24,call,50d_regime_follow,BEAR,BPD,5980.0,5990.0,44.75,48.8,4.25,574.03,5983.25,5849.72,2025-03-03
2025-02-24,call,em75_always_bull,BEAR,BCD,6070.0,6060.0,17.4,20.8,3.6,-360.97,5983.25,5849.72,2025-03-03
2025-02-24,call,em75_always_short,BEAR,BCC,6060.0,6070.0,20.8,17.4,3.2,319.03,5983.25,5849.72,2025-03-03
2025-02-24,call,em75_regime_follow,BEAR,BCC,6060.0,6070.0,20.8,17.4,3.2,319.03,5983.25,5849.72,2025-03-03
2025-02-24,put,put_regime,BEAR,BPD,5890.0,5900.0,22.25,24.4,2.35,764.03,5983.25,5778.15,2025-03-04
2025-02-25,call,50d_always_bull,BULL,BPC,5965.0,5955.0,52.85,48.55,4.1,-590.97,5955.25,5778.15,2025-03-04
2025-02-25,call,50d_regime_follow,BULL,BPC,5965.0,5955.0,52.85,48.55,4.1,-590.97,5955.25,5778.15,2025-03-04
2025-02-25,call,50d_skip_bear,BULL,BPC,5965.0,5955.0,52.85,48.55,4.1,-590.97,5955.25,5778.15,2025-03-04
2025-02-25,call,em75_always_bull,BULL,BCD,6050.0,6040.0,19.3,22.65,3.55,-355.97,5955.25,5778.15,2025-03-04
2025-02-25,call,em75_always_short,BULL,BCC,6040.0,6050.0,22.65,19.3,3.15,314.03,5955.25,5778.15,2025-03-04
2025-02-25,call,em75_regime_follow,BULL,BCD,6050.0,6040.0,19.3,22.65,3.55,-355.97,5955.25,5778.15,2025-03-04
2025-02-25,call,em75_skip_bear,BULL,BCD,6050.0,6040.0,19.3,22.65,3.55,-355.97,5955.25,5778.15,2025-03-04
2025-02-25,put,put_regime,BULL,BPC,5865.0,5855.0,25.0,22.9,1.9,-810.97,5955.25,5842.63,2025-03-05
2025-02-26,call,50d_always_bull,BEAR,BPC,5965.0,5955.0,45.5,41.7,3.6,-640.97,5956.06,5842.63,2025-03-05
2025-02-26,call,50d_regime_follow,BEAR,BPD,5955.0,5965.0,41.7,45.5,4.0,599.03,5956.06,5842.63,2025-03-05
2025-02-26,call,em75_always_bull,BEAR,BCD,6045.0,6035.0,21.85,25.6,3.95,-395.97,5956.06,5842.63,2025-03-05
2025-02-26,call,em75_always_short,BEAR,BCC,6035.0,6045.0,25.6,21.85,3.55,354.03,5956.06,5842.63,2025-03-05
2025-02-26,call,em75_regime_follow,BEAR,BCC,6035.0,6045.0,25.6,21.85,3.55,354.03,5956.06,5842.63,2025-03-05
2025-02-26,put,put_regime,BEAR,BPD,5860.0,5870.0,20.05,21.95,2.1,789.03,5956.06,5738.52,2025-03-06
2025-02-27,call,50d_always_bull,BULL,BPC,5870.0,5860.0,59.25,54.95,4.1,-590.97,5861.57,5738.52,2025-03-06
2025-02-27,call,50d_regime_follow,BULL,BPC,5870.0,5860.0,59.25,54.95,4.1,-590.97,5861.57,5738.52,2025-03-06
2025-02-27,call,50d_skip_bear,BULL,BPC,5870.0,5860.0,59.25,54.95,4.1,-590.97,5861.57,5738.52,2025-03-06
2025-02-27,call,em75_always_bull,BULL,BCD,5965.0,5955.0,21.2,24.6,3.6,-360.97,5861.57,5738.52,2025-03-06
2025-02-27,call,em75_always_short,BULL,BCC,5955.0,5965.0,24.6,21.2,3.2,319.03,5861.57,5738.52,2025-03-06
2025-02-27,call,em75_regime_follow,BULL,BCD,5965.0,5955.0,21.2,24.6,3.6,-360.97,5861.57,5738.52,2025-03-06
2025-02-27,call,em75_skip_bear,BULL,BCD,5965.0,5955.0,21.2,24.6,3.6,-360.97,5861.57,5738.52,2025-03-06
2025-02-27,put,put_regime,BULL,BPC,5755.0,5745.0,28.7,26.45,2.05,204.03,5861.57,5770.2,2025-03-07
2025-02-28,call,50d_always_bull,BULL,BPC,5965.0,5955.0,64.85,60.3,4.35,-565.97,5954.5,5770.2,2025-03-07
2025-02-28,call,50d_regime_follow,BULL,BPC,5965.0,5955.0,64.85,60.3,4.35,-565.97,5954.5,5770.2,2025-03-07
2025-02-28,call,50d_skip_bear,BULL,BPC,5965.0,5955.0,64.85,60.3,4.35,-565.97,5954.5,5770.2,2025-03-07
2025-02-28,call,em75_always_bull,BULL,BCD,6050.0,6040.0,15.1,18.1,3.2,-320.97,5954.5,5770.2,2025-03-07
2025-02-28,call,em75_always_short,BULL,BCC,6040.0,6050.0,18.1,15.1,2.8,279.03,5954.5,5770.2,2025-03-07
2025-02-28,call,em75_regime_follow,BULL,BCD,6050.0,6040.0,15.1,18.1,3.2,-320.97,5954.5,5770.2,2025-03-07
2025-02-28,call,em75_skip_bear,BULL,BCD,6050.0,6040.0,15.1,18.1,3.2,-320.97,5954.5,5770.2,2025-03-07
2025-02-28,put,put_regime,BULL,BPC,5860.0,5850.0,33.15,30.75,2.2,-780.97,5954.5,5614.56,2025-03-10
2025-03-03,call,50d_always_bull,BEAR,BPC,5860.0,5850.0,63.45,59.15,4.1,-590.97,5849.72,5614.56,2025-03-10
2025-03-03,call,50d_regime_follow,BEAR,BPD,5850.0,5860.0,59.15,63.45,4.5,549.03,5849.72,5614.56,2025-03-10
2025-03-03,call,em75_always_bull,BEAR,BCD,5960.0,5950.0,25.85,29.3,3.65,-365.97,5849.72,5614.56,2025-03-10
2025-03-03,call,em75_always_short,BEAR,BCC,5950.0,5960.0,29.3,25.85,3.25,324.03,5849.72,5614.56,2025-03-10
2025-03-03,call,em75_regime_follow,BEAR,BCC,5950.0,5960.0,29.3,25.85,3.25,324.03,5849.72,5614.56,2025-03-10
2025-03-03,put,put_regime,BEAR,BPD,5730.0,5740.0,27.1,29.25,2.35,764.03,5849.72,5572.07,2025-03-11
2025-03-04,call,50d_always_bull,BEAR,BPC,5785.0,5775.0,57.3,53.6,3.5,-650.97,5778.15,5572.07,2025-03-11
2025-03-04,call,50d_regime_follow,BEAR,BPD,5775.0,5785.0,53.6,57.3,3.9,609.03,5778.15,5572.07,2025-03-11
2025-03-04,call,em75_always_bull,BEAR,BCD,5900.0,5890.0,34.15,37.9,3.95,-395.97,5778.15,5572.07,2025-03-11
2025-03-04,call,em75_always_short,BEAR,BCC,5890.0,5900.0,37.9,34.15,3.55,354.03,5778.15,5572.07,2025-03-11
2025-03-04,call,em75_regime_follow,BEAR,BCC,5890.0,5900.0,37.9,34.15,3.55,354.03,5778.15,5572.07,2025-03-11
2025-03-04,put,put_regime,BEAR,BPD,5645.0,5655.0,25.0,26.9,2.1,789.03,5778.15,5599.3,2025-03-12
2025-03-05,call,50d_always_bull,BULL,BPC,5850.0,5840.0,76.65,72.25,4.2,-580.97,5842.63,5599.3,2025-03-12
2025-03-05,call,50d_regime_follow,BULL,BPC,5850.0,5840.0,76.65,72.25,4.2,-580.97,5842.63,5599.3,2025-03-12
2025-03-05,call,50d_skip_bear,BULL,BPC,5850.0,5840.0,76.65,72.25,4.2,-580.97,5842.63,5599.3,2025-03-12
2025-03-05,call,em75_always_bull,BULL,BCD,5960.0,5950.0,19.85,22.95,3.3,-330.97,5842.63,5599.3,2025-03-12
2025-03-05,call,em75_always_short,BULL,BCC,5950.0,5960.0,22.95,19.85,2.9,289.03,5842.63,5599.3,2025-03-12
2025-03-05,call,em75_regime_follow,BULL,BCD,5960.0,5950.0,19.85,22.95,3.3,-330.97,5842.63,5599.3,2025-03-12
2025-03-05,call,em75_skip_bear,BULL,BCD,5960.0,5950.0,19.85,22.95,3.3,-330.97,5842.63,5599.3,2025-03-12
2025-03-05,put,put_regime,BULL,BPC,5730.0,5720.0,38.0,35.35,2.45,-755.97,5842.63,5521.52,2025-03-13
2025-03-06,call,50d_always_bull,BEAR,BPC,5750.0,5740.0,80.15,75.65,4.3,-570.97,5738.52,5521.52,2025-03-13
2025-03-06,call,50d_regime_follow,BEAR,BPD,5740.0,5750.0,75.65,80.15,4.7,529.03,5738.52,5521.52,2025-03-13
2025-03-06,call,em75_always_bull,BEAR,BCD,5875.0,5865.0,31.6,34.95,3.55,-355.97,5738.52,5521.52,2025-03-13
2025-03-06,call,em75_always_short,BEAR,BCC,5865.0,5875.0,34.95,31.6,3.15,314.03,5738.52,5521.52,2025-03-13
2025-03-06,call,em75_regime_follow,BEAR,BCC,5865.0,5875.0,34.95,31.6,3.15,314.03,5738.52,5521.52,2025-03-13
2025-03-07,call,50d_always_bull,BULL,BPC,5780.0,5770.0,79.65,75.0,4.45,-555.97,5770.2,5638.94,2025-03-14
2025-03-07,call,50d_regime_follow,BULL,BPC,5780.0,5770.0,79.65,75.0,4.45,-555.97,5770.2,5638.94,2025-03-14
2025-03-07,call,50d_skip_bear,BULL,BPC,5780.0,5770.0,79.65,75.0,4.45,-555.97,5770.2,5638.94,2025-03-14
2025-03-07,call,em75_always_bull,BULL,BCD,5890.0,5880.0,22.45,25.55,3.3,-330.97,5770.2,5638.94,2025-03-14
2025-03-07,call,em75_always_short,BULL,BCC,5880.0,5890.0,25.55,22.45,2.9,289.03,5770.2,5638.94,2025-03-14
2025-03-07,call,em75_regime_follow,BULL,BCD,5890.0,5880.0,22.45,25.55,3.3,-330.97,5770.2,5638.94,2025-03-14
2025-03-07,call,em75_skip_bear,BULL,BCD,5890.0,5880.0,22.45,25.55,3.3,-330.97,5770.2,5638.94,2025-03-14
2025-03-07,put,put_regime,BULL,BPC,5650.0,5640.0,38.65,36.15,2.3,229.03,5770.2,5675.12,2025-03-17
2025-03-10,call,50d_always_bull,BULL,BPC,5625.0,5615.0,84.45,79.85,4.4,439.03,5614.56,5675.12,2025-03-17
2025-03-10,call,50d_regime_follow,BULL,BPC,5625.0,5615.0,84.45,79.85,4.4,439.03,5614.56,5675.12,2025-03-17
2025-03-10,call,50d_skip_bear,BULL,BPC,5625.0,5615.0,84.45,79.85,4.4,439.03,5614.56,5675.12,2025-03-17
2025-03-10,call,em75_always_bull,BULL,BCD,5750.0,5740.0,32.6,35.6,3.2,-320.97,5614.56,5675.12,2025-03-17
2025-03-10,call,em75_always_short,BULL,BCC,5740.0,5750.0,35.6,32.6,2.8,279.03,5614.56,5675.12,2025-03-17
2025-03-10,call,em75_regime_follow,BULL,BCD,5750.0,5740.0,32.6,35.6,3.2,-320.97,5614.56,5675.12,2025-03-17
2025-03-10,call,em75_skip_bear,BULL,BCD,5750.0,5740.0,32.6,35.6,3.2,-320.97,5614.56,5675.12,2025-03-17
2025-03-11,call,50d_always_bull,BULL,BPC,5580.0,5570.0,86.3,81.85,4.25,424.03,5572.07,5614.66,2025-03-18
2025-03-11,call,50d_regime_follow,BULL,BPC,5580.0,5570.0,86.3,81.85,4.25,424.03,5572.07,5614.66,2025-03-18
2025-03-11,call,50d_skip_bear,BULL,BPC,5580.0,5570.0,86.3,81.85,4.25,424.03,5572.07,5614.66,2025-03-18
2025-03-11,call,em75_always_bull,BULL,BCD,5710.0,5700.0,27.5,30.55,3.25,-325.97,5572.07,5614.66,2025-03-18
2025-03-11,call,em75_always_short,BULL,BCC,5700.0,5710.0,30.55,27.5,2.85,284.03,5572.07,5614.66,2025-03-18
2025-03-11,call,em75_regime_follow,BULL,BCD,5710.0,5700.0,27.5,30.55,3.25,-325.97,5572.07,5614.66,2025-03-18
2025-03-11,call,em75_skip_bear,BULL,BCD,5710.0,5700.0,27.5,30.55,3.25,-325.97,5572.07,5614.66,2025-03-18
2025-03-11,put,put_regime,BULL,BPC,5435.0,5425.0,42.25,39.75,2.3,229.03,5572.07,5675.29,2025-03-19
2025-03-12,call,50d_always_bull,BULL,BPC,5610.0,5600.0,82.4,77.75,4.45,444.03,5599.3,5675.29,2025-03-19
2025-03-12,call,50d_regime_follow,BULL,BPC,5610.0,5600.0,82.4,77.75,4.45,444.03,5599.3,5675.29,2025-03-19
2025-03-12,call,50d_skip_bear,BULL,BPC,5610.0,5600.0,82.4,77.75,4.45,444.03,5599.3,5675.29,2025-03-19
2025-03-12,call,em75_always_bull,BULL,BCD,5720.0,5710.0,23.95,27.0,3.25,-325.97,5599.3,5675.29,2025-03-19
2025-03-12,call,em75_always_short,BULL,BCC,5710.0,5720.0,27.0,23.95,2.85,284.03,5599.3,5675.29,2025-03-19
2025-03-12,call,em75_regime_follow,BULL,BCD,5720.0,5710.0,23.95,27.0,3.25,-325.97,5599.3,5675.29,2025-03-19
2025-03-12,call,em75_skip_bear,BULL,BCD,5720.0,5710.0,23.95,27.0,3.25,-325.97,5599.3,5675.29,2025-03-19
2025-03-12,put,put_regime,BULL,BPC,5475.0,5465.0,38.7,36.15,2.35,234.03,5599.3,5662.89,2025-03-20
2025-03-13,call,50d_always_bull,BULL,BPC,5530.0,5520.0,73.35,68.9,4.25,424.03,5521.52,5662.89,2025-03-20
2025-03-13,call,50d_regime_follow,BULL,BPC,5530.0,5520.0,73.35,68.9,4.25,424.03,5521.52,5662.89,2025-03-20
2025-03-13,call,50d_skip_bear,BULL,BPC,5530.0,5520.0,73.35,68.9,4.25,424.03,5521.52,5662.89,2025-03-20
2025-03-13,call,em75_always_bull,BULL,BCD,5645.0,5635.0,29.8,33.05,3.45,654.03,5521.52,5662.89,2025-03-20
2025-03-13,call,em75_always_short,BULL,BCC,5635.0,5645.0,33.05,29.8,3.05,-695.97,5521.52,5662.89,2025-03-20
2025-03-13,call,em75_regime_follow,BULL,BCD,5645.0,5635.0,29.8,33.05,3.45,654.03,5521.52,5662.89,2025-03-20
2025-03-13,call,em75_skip_bear,BULL,BCD,5645.0,5635.0,29.8,33.05,3.45,654.03,5521.52,5662.89,2025-03-20
2025-03-13,put,put_regime,BULL,BPC,5395.0,5385.0,33.95,31.7,2.05,204.03,5521.52,5667.56,2025-03-21
2025-03-14,call,50d_always_bull,BULL,BPC,5650.0,5640.0,75.85,71.0,4.65,464.03,5638.94,5667.56,2025-03-21
2025-03-14,call,50d_regime_follow,BULL,BPC,5650.0,5640.0,75.85,71.0,4.65,464.03,5638.94,5667.56,2025-03-21
2025-03-14,call,50d_skip_bear,BULL,BPC,5650.0,5640.0,75.85,71.0,4.65,464.03,5638.94,5667.56,2025-03-21
2025-03-14,call,em75_always_bull,BULL,BCD,5745.0,5735.0,18.75,21.5,2.95,-295.97,5638.94,5667.56,2025-03-21
2025-03-14,call,em75_always_short,BULL,BCC,5735.0,5745.0,21.5,18.75,2.55,254.03,5638.94,5667.56,2025-03-21
2025-03-14,call,em75_regime_follow,BULL,BCD,5745.0,5735.0,18.75,21.5,2.95,-295.97,5638.94,5667.56,2025-03-21
2025-03-14,call,em75_skip_bear,BULL,BCD,5745.0,5735.0,18.75,21.5,2.95,-295.97,5638.94,5667.56,2025-03-21
2025-03-14,put,put_regime,BULL,BPC,5530.0,5520.0,37.15,34.65,2.3,229.03,5638.94,5767.57,2025-03-24
2025-03-17,call,50d_always_bull,BULL,BPC,5685.0,5675.0,61.3,56.85,4.25,424.03,5675.12,5767.57,2025-03-24
2025-03-17,call,50d_regime_follow,BULL,BPC,5685.0,5675.0,61.3,56.85,4.25,424.03,5675.12,5767.57,2025-03-24
2025-03-17,call,50d_skip_bear,BULL,BPC,5685.0,5675.0,61.3,56.85,4.25,424.03,5675.12,5767.57,2025-03-24
2025-03-17,call,em75_always_bull,BULL,BCD,5775.0,5765.0,19.3,22.3,3.2,-63.99,5675.12,5767.57,2025-03-24
2025-03-17,call,em75_always_short,BULL,BCC,5765.0,5775.0,22.3,19.3,2.8,22.05,5675.12,5767.57,2025-03-24
2025-03-17,call,em75_regime_follow,BULL,BCD,5775.0,5765.0,19.3,22.3,3.2,-63.99,5675.12,5767.57,2025-03-24
2025-03-17,call,em75_skip_bear,BULL,BCD,5775.0,5765.0,19.3,22.3,3.2,-63.99,5675.12,5767.57,2025-03-24
2025-03-17,put,put_regime,BULL,BPC,5580.0,5570.0,30.55,28.25,2.1,209.03,5675.12,5776.65,2025-03-25
2025-03-18,call,50d_always_bull,BULL,BPC,5625.0,5615.0,67.4,62.8,4.4,439.03,5614.66,5776.65,2025-03-25
2025-03-18,call,50d_regime_follow,BULL,BPC,5625.0,5615.0,67.4,62.8,4.4,439.03,5614.66,5776.65,2025-03-25
2025-03-18,call,50d_skip_bear,BULL,BPC,5625.0,5615.0,67.4,62.8,4.4,439.03,5614.66,5776.65,2025-03-25
2025-03-18,call,em75_always_bull,BULL,BCD,5720.0,5710.0,22.8,25.8,3.2,679.03,5614.66,5776.65,2025-03-25
2025-03-18,call,em75_always_short,BULL,BCC,5710.0,5720.0,25.8,22.8,2.8,-720.97,5614.66,5776.65,2025-03-25
2025-03-18,call,em75_regime_follow,BULL,BCD,5720.0,5710.0,22.8,25.8,3.2,679.03,5614.66,5776.65,2025-03-25
2025-03-18,call,em75_skip_bear,BULL,BCD,5720.0,5710.0,22.8,25.8,3.2,679.03,5614.66,5776.65,2025-03-25
2025-03-18,put,put_regime,BULL,BPC,5510.0,5500.0,32.0,29.6,2.2,219.03,5614.66,5712.2,2025-03-26
2025-03-19,call,50d_always_bull,BULL,BPC,5685.0,5675.0,58.55,54.15,4.2,419.03,5675.29,5712.2,2025-03-26
2025-03-19,call,50d_regime_follow,BULL,BPC,5685.0,5675.0,58.55,54.15,4.2,419.03,5675.29,5712.2,2025-03-26
2025-03-19,call,50d_skip_bear,BULL,BPC,5685.0,5675.0,58.55,54.15,4.2,419.03,5675.29,5712.2,2025-03-26
2025-03-19,call,em75_always_bull,BULL,BCD,5770.0,5760.0,17.9,21.1,3.4,-340.97,5675.29,5712.2,2025-03-26
2025-03-19,call,em75_always_short,BULL,BCC,5760.0,5770.0,21.1,17.9,3.0,299.03,5675.29,5712.2,2025-03-26
2025-03-19,call,em75_regime_follow,BULL,BCD,5770.0,5760.0,17.9,21.1,3.4,-340.97,5675.29,5712.2,2025-03-26
2025-03-19,call,em75_skip_bear,BULL,BCD,5770.0,5760.0,17.9,21.1,3.4,-340.97,5675.29,5712.2,2025-03-26
2025-03-19,put,put_regime,BULL,BPC,5580.0,5570.0,28.35,26.0,2.15,214.03,5675.29,5693.31,2025-03-27
2025-03-20,call,50d_always_bull,BULL,BPC,5670.0,5660.0,56.1,51.75,4.15,414.03,5662.89,5693.31,2025-03-27
2025-03-20,call,50d_regime_follow,BULL,BPC,5670.0,5660.0,56.1,51.75,4.15,414.03,5662.89,5693.31,2025-03-27
2025-03-20,call,50d_skip_bear,BULL,BPC,5670.0,5660.0,56.1,51.75,4.15,414.03,5662.89,5693.31,2025-03-27
2025-03-20,call,em75_always_bull,BULL,BCD,5755.0,5745.0,18.1,21.3,3.4,-340.97,5662.89,5693.31,2025-03-27
2025-03-20,call,em75_always_short,BULL,BCC,5745.0,5755.0,21.3,18.1,3.0,299.03,5662.89,5693.31,2025-03-27
2025-03-20,call,em75_regime_follow,BULL,BCD,5755.0,5745.0,18.1,21.3,3.4,-340.97,5662.89,5693.31,2025-03-27
2025-03-20,call,em75_skip_bear,BULL,BCD,5755.0,5745.0,18.1,21.3,3.4,-340.97,5662.89,5693.31,2025-03-27
2025-03-20,put,put_regime,BULL,BPC,5570.0,5560.0,27.45,25.1,2.15,214.03,5662.89,5580.94,2025-03-28
2025-03-21,call,50d_always_bull,BULL,BPC,5675.0,5665.0,53.55,49.15,4.2,-580.97,5667.56,5580.94,2025-03-28
2025-03-21,call,50d_regime_follow,BULL,BPC,5675.0,5665.0,53.55,49.15,4.2,-580.97,5667.56,5580.94,2025-03-28
2025-03-21,call,50d_skip_bear,BULL,BPC,5675.0,5665.0,53.55,49.15,4.2,-580.97,5667.56,5580.94,2025-03-28
2025-03-21,call,em75_always_bull,BULL,BCD,5755.0,5745.0,17.05,20.25,3.4,-340.97,5667.56,5580.94,2025-03-28
2025-03-21,call,em75_always_short,BULL,BCC,5745.0,5755.0,20.25,17.05,3.0,299.03,5667.56,5580.94,2025-03-28
2025-03-21,call,em75_regime_follow,BULL,BCD,5755.0,5745.0,17.05,20.25,3.4,-340.97,5667.56,5580.94,2025-03-28
2025-03-21,call,em75_skip_bear,BULL,BCD,5755.0,5745.0,17.05,20.25,3.4,-340.97,5667.56,5580.94,2025-03-28
2025-03-21,put,put_regime,BULL,BPC,5575.0,5565.0,29.25,26.85,2.2,219.03,5667.56,5611.85,2025-03-31
2025-03-24,call,em75_always_short,BULL,BCC,5840.0,5850.0,16.1,13.15,2.75,274.03,5767.57,5611.85,2025-03-31
2025-03-25,call,50d_always_bull,BULL,BPC,5785.0,5775.0,47.4,43.25,3.95,-605.97,5776.65,5633.07,2025-04-01
2025-03-25,call,50d_regime_follow,BULL,BPC,5785.0,5775.0,47.4,43.25,3.95,-605.97,5776.65,5633.07,2025-04-01
2025-03-25,call,50d_skip_bear,BULL,BPC,5785.0,5775.0,47.4,43.25,3.95,-605.97,5776.65,5633.07,2025-04-01
2025-03-25,call,em75_always_bull,BULL,BCD,5860.0,5850.0,15.15,18.45,3.5,-350.97,5776.65,5633.07,2025-04-01
2025-03-25,call,em75_always_short,BULL,BCC,5850.0,5860.0,18.45,15.15,3.1,309.03,5776.65,5633.07,2025-04-01
2025-03-25,call,em75_regime_follow,BULL,BCD,5860.0,5850.0,15.15,18.45,3.5,-350.97,5776.65,5633.07,2025-04-01
2025-03-25,call,em75_skip_bear,BULL,BCD,5860.0,5850.0,15.15,18.45,3.5,-350.97,5776.65,5633.07,2025-04-01
2025-03-25,put,put_regime,BULL,BPC,5695.0,5685.0,24.25,22.15,1.9,-810.97,5776.65,5670.97,2025-04-02
2025-03-26,call,em75_always_short,BULL,BCC,5800.0,5810.0,18.55,15.7,2.65,264.03,5712.2,5670.97,2025-04-02
2025-03-27,call,em75_always_short,BULL,BCC,5780.0,5790.0,22.45,19.25,3.0,299.03,5693.31,5396.52,2025-04-03
2025-03-28,call,50d_always_bull,BULL,BPC,5590.0,5580.0,84.7,79.5,5.0,-500.97,5580.94,5074.08,2025-04-04
2025-03-28,call,50d_regime_follow,BULL,BPC,5590.0,5580.0,84.7,79.5,5.0,-500.97,5580.94,5074.08,2025-04-04
2025-03-28,call,50d_skip_bear,BULL,BPC,5590.0,5580.0,84.7,79.5,5.0,-500.97,5580.94,5074.08,2025-04-04
2025-03-28,call,em75_always_bull,BULL,BCD,5695.0,5685.0,18.55,21.1,2.75,-275.97,5580.94,5074.08,2025-04-04
2025-03-28,call,em75_always_short,BULL,BCC,5685.0,5695.0,21.1,18.55,2.35,234.03,5580.94,5074.08,2025-04-04
2025-03-28,call,em75_regime_follow,BULL,BCD,5695.0,5685.0,18.55,21.1,2.75,-275.97,5580.94,5074.08,2025-04-04
2025-03-28,call,em75_skip_bear,BULL,BCD,5695.0,5685.0,18.55,21.1,2.75,-275.97,5580.94,5074.08,2025-04-04
2025-03-31,call,em75_always_short,BULL,BCC,5715.0,5725.0,21.8,18.95,2.65,264.03,5611.85,5062.25,2025-04-07
2025-04-01,call,em75_always_short,BULL,BCC,5735.0,5745.0,23.85,20.8,2.85,284.03,5633.07,4982.77,2025-04-08
2025-04-02,call,50d_always_bull,BEAR,BPC,5690.0,5680.0,160.8,153.2,7.4,-260.97,5670.97,5456.9,2025-04-09
2025-04-02,call,50d_regime_follow,BEAR,BPD,5680.0,5690.0,153.2,160.8,7.8,219.03,5670.97,5456.9,2025-04-09
2025-04-02,call,em75_always_bull,BEAR,BCD,5810.0,5800.0,1.88,2.42,0.75,-75.97,5670.97,5456.9,2025-04-09
2025-04-02,call,em75_always_short,BEAR,BCC,5800.0,5810.0,2.42,1.88,0.35,34.03,5670.97,5456.9,2025-04-09
2025-04-02,call,em75_regime_follow,BEAR,BCC,5800.0,5810.0,2.42,1.88,0.35,34.03,5670.97,5456.9,2025-04-09
2025-04-02,put,put_regime,BEAR,BPD,5525.0,5535.0,75.55,79.8,4.45,554.03,5670.97,5268.05,2025-04-10
2025-04-03,call,50d_always_bull,BULL,BPC,5410.0,5400.0,104.3,98.5,5.6,-440.97,5396.52,5268.05,2025-04-10
2025-04-03,call,50d_regime_follow,BULL,BPC,5410.0,5400.0,104.3,98.5,5.6,-440.97,5396.52,5268.05,2025-04-10
2025-04-03,call,50d_skip_bear,BULL,BPC,5410.0,5400.0,104.3,98.5,5.6,-440.97,5396.52,5268.05,2025-04-10
2025-04-03,call,em75_always_bull,BULL,BCD,5545.0,5535.0,26.25,29.05,3.0,-300.97,5396.52,5268.05,2025-04-10
2025-04-03,call,em75_always_short,BULL,BCC,5535.0,5545.0,29.05,26.25,2.6,259.03,5396.52,5268.05,2025-04-10
2025-04-03,call,em75_regime_follow,BULL,BCD,5545.0,5535.0,26.25,29.05,3.0,-300.97,5396.52,5268.05,2025-04-10
